	RealEstateProjectID	HouseID	ProjectName	HouseUseType	FloorName	MeasuredBuildingArea	MeasuredInternalBuildingArea	MeasuredSharedPublicArea	LandUse	TotalBuildingArea	FloorArea	DistrictName	RegionName	Decoration	PropertyRightsDesc	ParkingSpaceAmount	HousingCount	ParkingSpaceAmount.1	ManagementFees	GreeningRate	FloorAreaRatio	ClassifyResult
393	5f5acf1a-0f70-3b45-b8d8-1e5cf244625c	ffeec16a-f044-34b2-a186-b731b2777004	龙湖领墅牡丹园	住宅	1	189.54	169.82	19.72	住宅		87620.22	邳州市		无			89.0					1
394	83ae1217-6baa-358a-ba60-e766dabb4654	07121c7f-2ead-3092-a5f5-90e8e86980a2	中凯·龙湖领墅	商业	-1	312.26	301.41	10.85	其他	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
395	83ae1217-6baa-358a-ba60-e766dabb4654	26f60c65-48de-3e8f-8fe4-3382187c0e83	中凯·龙湖领墅	商业	-1	312.26	301.41	10.85	其他	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
396	83ae1217-6baa-358a-ba60-e766dabb4654	bdfa07bf-308e-3ee5-86e8-d705adc119d8	中凯·龙湖领墅	商业	-1	312.26	301.41	10.85	其他	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
397	83ae1217-6baa-358a-ba60-e766dabb4654	fc212fa9-d588-3f37-abc8-ee737ecf37f4	中凯·龙湖领墅	商业	-1	312.26	301.41	10.85	其他	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
398	83ae1217-6baa-358a-ba60-e766dabb4654	0a279b1c-25ac-3371-800b-86d87aa310c4	中凯·龙湖领墅	商业	2	56.02	40.05	15.97	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
399	83ae1217-6baa-358a-ba60-e766dabb4654	0f3868d8-a4d8-3505-bde6-eeb7e1d9b346	中凯·龙湖领墅	商业	4	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
400	83ae1217-6baa-358a-ba60-e766dabb4654	12ddf131-e189-3ea2-a2e7-8ae57fb3e517	中凯·龙湖领墅	商业	2	57.02	40.77	16.25	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
401	83ae1217-6baa-358a-ba60-e766dabb4654	1324618a-d82e-3367-9ecf-25ae20c4ac1e	中凯·龙湖领墅	商业	4	51.39	38.47	12.92	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
402	83ae1217-6baa-358a-ba60-e766dabb4654	169c3db8-7f83-3362-b123-3f1c1706c2b4	中凯·龙湖领墅	商业	3	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
403	83ae1217-6baa-358a-ba60-e766dabb4654	1d61f203-191e-3ab9-89a8-9e904b1cc691	中凯·龙湖领墅	商业	3	51.39	38.47	12.92	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
404	83ae1217-6baa-358a-ba60-e766dabb4654	1e2ec1ac-633e-3067-b868-7c967d7ad013	中凯·龙湖领墅	商业	3	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
405	83ae1217-6baa-358a-ba60-e766dabb4654	2325f5a0-d4ce-3a64-978d-e32f0c04ed6c	中凯·龙湖领墅	商业	-1	84.74	81.9	2.84	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
406	83ae1217-6baa-358a-ba60-e766dabb4654	245d23c0-105f-3a59-ab27-5ea48a4141ab	中凯·龙湖领墅	商业	4	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
407	83ae1217-6baa-358a-ba60-e766dabb4654	248f0eac-cbf3-3b34-9c3a-707b7b03a027	中凯·龙湖领墅	商业	3	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
408	83ae1217-6baa-358a-ba60-e766dabb4654	2647daeb-e66f-381f-820a-5d6165db40c2	中凯·龙湖领墅	商业	-1	84.74	81.9	2.84	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
409	83ae1217-6baa-358a-ba60-e766dabb4654	26b38872-fe4b-33e2-8382-e989520bbd87	中凯·龙湖领墅	物管	-1	55.3	45.36	9.94	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
410	83ae1217-6baa-358a-ba60-e766dabb4654	2a327f40-0159-3872-a265-0a96e86c6d4e	中凯·龙湖领墅	商业	3	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
411	83ae1217-6baa-358a-ba60-e766dabb4654	2a4136bf-25a8-34a6-9273-3d0a0adaf850	中凯·龙湖领墅	物管	-1	64.08	52.56	11.52	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
412	83ae1217-6baa-358a-ba60-e766dabb4654	302a3f4c-a74b-3f00-a3d0-4ff46b2c1932	中凯·龙湖领墅	商业	3	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
413	83ae1217-6baa-358a-ba60-e766dabb4654	32fc4751-83e7-3787-a31f-47dc24f78c09	中凯·龙湖领墅	商业	3	51.39	38.47	12.92	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
414	83ae1217-6baa-358a-ba60-e766dabb4654	337799e2-0db7-3022-a0d9-79bd685d8a32	中凯·龙湖领墅	商业	3	66.18	49.54	16.64	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
415	83ae1217-6baa-358a-ba60-e766dabb4654	34b6aa3d-babd-3628-bff1-62241f900513	中凯·龙湖领墅	商业	4	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
416	83ae1217-6baa-358a-ba60-e766dabb4654	370e993f-0cfd-3684-bc39-047440904aee	中凯·龙湖领墅	商业	3	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
417	83ae1217-6baa-358a-ba60-e766dabb4654	3af5f8e6-23bc-3b2c-974a-ced0d06783d0	中凯·龙湖领墅	商业	4	78.16	58.51	19.65	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
418	83ae1217-6baa-358a-ba60-e766dabb4654	4221aeb5-df8a-353d-a3c5-e06454e5bdba	中凯·龙湖领墅	其它	-1	38.24	36.96	1.28	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
419	83ae1217-6baa-358a-ba60-e766dabb4654	4381677e-c4ca-3506-84d9-ff867fb445f3	中凯·龙湖领墅	商业	2	56.02	40.05	15.97	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
420	83ae1217-6baa-358a-ba60-e766dabb4654	4755e69a-c89f-3078-a9f7-d27d650912b9	中凯·龙湖领墅	商业	4	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
421	83ae1217-6baa-358a-ba60-e766dabb4654	486ee959-4666-33f1-b6ca-d5bf700ee013	中凯·龙湖领墅	商业	3	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
422	83ae1217-6baa-358a-ba60-e766dabb4654	497e6d37-6e72-3b7d-8f42-105dcd586dca	中凯·龙湖领墅	商业	2	56.02	40.05	15.97	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
423	83ae1217-6baa-358a-ba60-e766dabb4654	4bffaf17-aac0-3689-b20d-bc4f67185565	中凯·龙湖领墅	商业	-1	53.67	51.87	1.8	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
424	83ae1217-6baa-358a-ba60-e766dabb4654	4d563636-2c8b-3340-a655-4512cc68def2	中凯·龙湖领墅	商业	2	56.02	40.05	15.97	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
425	83ae1217-6baa-358a-ba60-e766dabb4654	4ed91592-4c79-38be-bdb0-56ff0ed3bd7b	中凯·龙湖领墅	商业	2	54.44	38.93	15.52	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
426	83ae1217-6baa-358a-ba60-e766dabb4654	514f8fe3-5569-3501-8175-57a6ff16fe5f	中凯·龙湖领墅	商业	3	47.79	35.77	12.02	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
427	83ae1217-6baa-358a-ba60-e766dabb4654	53a8a9e5-6ddb-324f-a74d-f061ff8b687c	中凯·龙湖领墅	商业	2	56.02	40.05	15.97	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
428	83ae1217-6baa-358a-ba60-e766dabb4654	54ab9daa-bf5d-3768-9fbf-29f1db31d1c2	中凯·龙湖领墅	商业	4	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
429	83ae1217-6baa-358a-ba60-e766dabb4654	5778ee9f-666f-3013-8272-c35de91fbe1a	中凯·龙湖领墅	商业	3	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
430	83ae1217-6baa-358a-ba60-e766dabb4654	589ea680-b89e-3d91-af17-81722c7bdbd7	中凯·龙湖领墅	商业	3	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
431	83ae1217-6baa-358a-ba60-e766dabb4654	59c14550-a747-3d0a-8139-e1feb2f93793	中凯·龙湖领墅	商业	2	56.02	40.05	15.97	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
432	83ae1217-6baa-358a-ba60-e766dabb4654	5ca67d32-55ac-3a6c-9d46-665b97646582	中凯·龙湖领墅	商业	3	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
433	83ae1217-6baa-358a-ba60-e766dabb4654	5cbff45b-9779-31f4-91e2-d1601e22f93d	中凯·龙湖领墅	商业	-1	84.74	81.9	2.84	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
434	83ae1217-6baa-358a-ba60-e766dabb4654	5e12bce9-6366-30c0-bfbd-ca0ea55878a0	中凯·龙湖领墅	商业	4	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
435	83ae1217-6baa-358a-ba60-e766dabb4654	5f3a36e0-7223-3cd3-9a57-875ec22b06c1	中凯·龙湖领墅	商业	-1	131.67	127.26	4.41	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
436	83ae1217-6baa-358a-ba60-e766dabb4654	65ae9170-0684-3460-9d27-8a704cbd3cad	中凯·龙湖领墅	商业	4	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
437	83ae1217-6baa-358a-ba60-e766dabb4654	68799db5-4ced-3b09-8375-16e126f14d4c	中凯·龙湖领墅	商业	2	50.67	36.23	14.44	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
438	83ae1217-6baa-358a-ba60-e766dabb4654	6db22c47-ae29-3b5b-abdc-9b760bc317d6	中凯·龙湖领墅	商业	4	66.18	49.54	16.64	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
439	83ae1217-6baa-358a-ba60-e766dabb4654	70a5bfa1-77bc-3a6f-a632-4e4d8475415b	中凯·龙湖领墅	商业	3	49.3	36.9	12.4	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
440	83ae1217-6baa-358a-ba60-e766dabb4654	718e1625-6ce2-3158-8ead-afe173e25b04	中凯·龙湖领墅	商业	4	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
441	83ae1217-6baa-358a-ba60-e766dabb4654	72834b44-adbc-3a18-b562-2915afe31e9e	中凯·龙湖领墅	商业	2	61.53	43.99	17.54	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
442	83ae1217-6baa-358a-ba60-e766dabb4654	74b76d98-02a4-31ca-aa57-9ce303aa370f	中凯·龙湖领墅	商业	4	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
443	83ae1217-6baa-358a-ba60-e766dabb4654	7665db1a-7664-37e7-a3c8-0418674d2e2b	中凯·龙湖领墅	商业	2	56.02	40.05	15.97	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
444	83ae1217-6baa-358a-ba60-e766dabb4654	7c8cbb7b-bc99-3a30-81dc-13d76bb70f88	中凯·龙湖领墅	商业	4	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
445	83ae1217-6baa-358a-ba60-e766dabb4654	817665f8-04df-3109-be97-76a62129e44c	中凯·龙湖领墅	商业	-1	105.6	102.06	3.54	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
446	83ae1217-6baa-358a-ba60-e766dabb4654	81ceb799-5db2-3136-9f12-6f8ddf070aaf	中凯·龙湖领墅	商业	-1	53.78	51.98	1.8	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
447	83ae1217-6baa-358a-ba60-e766dabb4654	8243b4ae-b6e0-3ae3-9973-43cf66fe5691	中凯·龙湖领墅	商业	2	56.02	40.05	15.97	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
448	83ae1217-6baa-358a-ba60-e766dabb4654	82479e5b-cc8e-3876-b757-4b01bfa473c6	中凯·龙湖领墅	商业	-1	130.74	126.36	4.38	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
449	83ae1217-6baa-358a-ba60-e766dabb4654	83bb1001-f3f5-3935-8827-92d7bad64e1e	中凯·龙湖领墅	商业	4	69.56	52.07	17.49	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
450	83ae1217-6baa-358a-ba60-e766dabb4654	88287456-4a58-33b0-939f-99e13cda714c	中凯·龙湖领墅	商业	4	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
451	83ae1217-6baa-358a-ba60-e766dabb4654	92c37554-80e3-3da7-b569-dbf6f51049f7	中凯·龙湖领墅	商业	-1	66.55	64.32	2.23	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
452	83ae1217-6baa-358a-ba60-e766dabb4654	9465d7f1-7e65-34c0-bfa4-2466dc5a035a	中凯·龙湖领墅	商业	2	50.67	36.23	14.44	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
453	83ae1217-6baa-358a-ba60-e766dabb4654	97e02327-874c-358c-8e57-7f8b42125427	中凯·龙湖领墅	商业	3	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
454	83ae1217-6baa-358a-ba60-e766dabb4654	a2ecffeb-3aef-3224-844c-ab9fe4c6e4b6	中凯·龙湖领墅	商业	3	47.79	35.77	12.02	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
455	83ae1217-6baa-358a-ba60-e766dabb4654	a2fc685b-7110-388f-ac6d-257723a4e55d	中凯·龙湖领墅	商业	3	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
456	83ae1217-6baa-358a-ba60-e766dabb4654	a4369338-e8e1-3eab-ac11-c4f00abdf733	中凯·龙湖领墅	商业	4	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
457	83ae1217-6baa-358a-ba60-e766dabb4654	a4391772-f012-3d00-b1ed-e016223bd6fe	中凯·龙湖领墅	商业	4	108.56	81.27	27.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
458	83ae1217-6baa-358a-ba60-e766dabb4654	aafb69de-188e-3ce0-af5c-5c3911ae50c3	中凯·龙湖领墅	商业	2	56.02	40.05	15.97	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
459	83ae1217-6baa-358a-ba60-e766dabb4654	ac29b91d-dc94-30d2-a6c0-c015a1399930	中凯·龙湖领墅	商业	3	78.16	58.51	19.65	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
460	83ae1217-6baa-358a-ba60-e766dabb4654	b0c92c4b-d09c-3ded-8187-615cbd8ad96a	中凯·龙湖领墅	商业	3	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
461	83ae1217-6baa-358a-ba60-e766dabb4654	b1c0eb72-f5a8-3774-92d5-12c26758c3b2	中凯·龙湖领墅	商业	3	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
462	83ae1217-6baa-358a-ba60-e766dabb4654	b474dea8-aacd-3a45-aa48-7c6946257f6f	中凯·龙湖领墅	商业	4	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
463	83ae1217-6baa-358a-ba60-e766dabb4654	b586cc3f-abb2-3c91-b84f-247b00252c75	中凯·龙湖领墅	商业	3	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
464	83ae1217-6baa-358a-ba60-e766dabb4654	b94ac412-3976-35b8-bc50-3d2442ee6dce	中凯·龙湖领墅	商业	3	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
465	83ae1217-6baa-358a-ba60-e766dabb4654	bc94a13a-e793-3179-8dcf-f157fb1dd628	中凯·龙湖领墅	商业	4	49.3	36.9	12.4	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
466	83ae1217-6baa-358a-ba60-e766dabb4654	bda78881-6e74-3824-a92b-a32508dd8823	中凯·龙湖领墅	商业	-1	100.38	97.02	3.36	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
467	83ae1217-6baa-358a-ba60-e766dabb4654	c229bd9b-6de9-321e-bbd5-0e1c1a3881f6	中凯·龙湖领墅	商业	4	51.39	38.47	12.92	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
468	83ae1217-6baa-358a-ba60-e766dabb4654	c7bbbc71-644a-38e0-9a6c-89632d12b46a	中凯·龙湖领墅	商业	-1	47.77	46.17	1.6	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
469	83ae1217-6baa-358a-ba60-e766dabb4654	c971989c-bf2f-3fe4-b242-df67e857f62f	中凯·龙湖领墅	商业	3	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
470	83ae1217-6baa-358a-ba60-e766dabb4654	ca3784b5-1d88-33d5-bdc5-e128deb49309	中凯·龙湖领墅	物管	-1	55.3	45.36	9.94	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
471	83ae1217-6baa-358a-ba60-e766dabb4654	ca9b9967-8819-3f63-b92c-437181468c89	中凯·龙湖领墅	商业	4	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
472	83ae1217-6baa-358a-ba60-e766dabb4654	cd15c690-dddc-371d-9f97-d8e5574b7ba6	中凯·龙湖领墅	商业	2	56.02	40.05	15.97	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
473	83ae1217-6baa-358a-ba60-e766dabb4654	cf41a023-d7ee-32c3-acb0-5aaece7808cf	中凯·龙湖领墅	商业	4	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
474	83ae1217-6baa-358a-ba60-e766dabb4654	d232abe4-2b90-3c2a-af96-613d27cd62f9	中凯·龙湖领墅	商业	4	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
475	83ae1217-6baa-358a-ba60-e766dabb4654	d24297f2-66c9-3fb3-9e2e-d1b79fc8ca4c	中凯·龙湖领墅	商业	-1	55.57	53.71	1.86	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
476	83ae1217-6baa-358a-ba60-e766dabb4654	d3cf3983-22d8-3dcc-9749-2cf9cd468569	中凯·龙湖领墅	商业	3	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
477	83ae1217-6baa-358a-ba60-e766dabb4654	d60ffe43-6707-3573-96fa-47dd8fa9acfc	中凯·龙湖领墅	商业	2	56.02	40.05	15.97	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
478	83ae1217-6baa-358a-ba60-e766dabb4654	da4cffa3-82d9-3477-9ee8-82335ae4afa3	中凯·龙湖领墅	商业	-1	106.71	103.14	3.57	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
479	83ae1217-6baa-358a-ba60-e766dabb4654	dafb1f40-e76a-33fe-b5ca-5c055b2dedcd	中凯·龙湖领墅	商业	3	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
480	83ae1217-6baa-358a-ba60-e766dabb4654	dc1fbf20-8ff4-317f-8f59-910a6f4a36b0	中凯·龙湖领墅	商业	3	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
481	83ae1217-6baa-358a-ba60-e766dabb4654	df51863f-d577-36a8-93ae-bba42381aaef	中凯·龙湖领墅	商业	4	47.79	35.77	12.02	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
482	83ae1217-6baa-358a-ba60-e766dabb4654	e10d32fc-a7fd-3511-9ee7-fe37bea31888	中凯·龙湖领墅	商业	2	58.47	41.81	16.67	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
483	83ae1217-6baa-358a-ba60-e766dabb4654	e36384ee-04cc-3f76-857c-f0e9a6d37250	中凯·龙湖领墅	商业	4	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
484	83ae1217-6baa-358a-ba60-e766dabb4654	e3dc79d5-c1c0-3e18-8f85-6406ae543416	中凯·龙湖领墅	商业	2	106.54	76.17	30.37	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
485	83ae1217-6baa-358a-ba60-e766dabb4654	e427db72-4d21-30c2-a5a4-372a464ea180	中凯·龙湖领墅	商业	2	54.44	38.93	15.52	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
486	83ae1217-6baa-358a-ba60-e766dabb4654	eb6deb5a-f0a9-312e-abfc-555c9682e50a	中凯·龙湖领墅	商业	3	108.56	81.27	27.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
487	83ae1217-6baa-358a-ba60-e766dabb4654	ebd40fc4-434c-3bbb-b607-d3491d171929	中凯·龙湖领墅	商业	-1	131.67	127.26	4.41	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
488	83ae1217-6baa-358a-ba60-e766dabb4654	ebf974b5-bce7-3108-bf99-06248774942f	中凯·龙湖领墅	物管	-1	755.62	619.77	135.85	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
489	83ae1217-6baa-358a-ba60-e766dabb4654	eee0bbfe-7f06-372a-96c7-c67d085394e9	中凯·龙湖领墅	商业	4	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
490	83ae1217-6baa-358a-ba60-e766dabb4654	ef60ce8f-46ad-3ef0-8a1a-d12f07c414b3	中凯·龙湖领墅	商业	3	69.56	52.07	17.49	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
491	83ae1217-6baa-358a-ba60-e766dabb4654	f11916e1-2512-33f7-a855-b00cf0cbf604	中凯·龙湖领墅	商业	4	47.79	35.77	12.02	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
492	83ae1217-6baa-358a-ba60-e766dabb4654	f7fac3d3-516d-3f06-9819-83525a25f5c8	中凯·龙湖领墅	商业	4	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
493	83ae1217-6baa-358a-ba60-e766dabb4654	f81d0060-6f66-3d14-a6f8-1ae3702617e3	中凯·龙湖领墅	商业	2	56.02	40.05	15.97	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
494	83ae1217-6baa-358a-ba60-e766dabb4654	fdda03e1-f282-338b-8f0e-1446e182c3c9	中凯·龙湖领墅	商业	4	52.9	39.6	13.3	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
495	83ae1217-6baa-358a-ba60-e766dabb4654	ffd8c191-54b2-37a7-89f2-cbdc3456a9a9	中凯·龙湖领墅	其它	-1	62.03	59.95	2.08	商业,住宅	246.0	174279.72	邳州市		毛坯	70年		274.0	-个		40.0	1.35	1
496	86f5c49a-320a-3489-a8fd-f3e38cafce43	1a6f354e-b64c-3524-8f0f-734254c8fb8a	绿地湖语墅	住宅	1	195.97	184.0	11.97	住宅		41856.0	经济开发区	东区	无			707.0					1
497	86f5c49a-320a-3489-a8fd-f3e38cafce43	276ec7e8-e1cb-3aeb-a209-81f46a7551df	绿地湖语墅	住宅	1	195.97	184.0	11.97	住宅		41856.0	经济开发区	东区	无			707.0					1
498	86f5c49a-320a-3489-a8fd-f3e38cafce43	30cdbbee-9326-3555-93a5-09a59f750fa8	绿地湖语墅	住宅	3	177.37	153.36	24.01	住宅		41856.0	经济开发区	东区	无			707.0					1
499	86f5c49a-320a-3489-a8fd-f3e38cafce43	53ff5f1c-f253-3994-8379-eabf4869902f	绿地湖语墅	住宅	1	177.04	166.23	10.81	住宅		41856.0	经济开发区	东区	无			707.0					1
